,time,temperature_2m,weather_code,precipitation_probability,rain,showers,snowfall,visibility,pressure_msl,latitude,longitude,elevation,timezone
1377,2025-10-06T09:00,11.1,61,88,1.3,0.0,0.0,7920.0,1015.9,34.125,74.75,1589.0,GMT
1378,2025-10-06T10:00,10.7,61,95,0.6,0.0,0.0,7700.0,1015.4,34.125,74.75,1589.0,GMT
1379,2025-10-06T11:00,10.4,61,93,0.7,0.0,0.0,9400.0,1015.5,34.125,74.75,1589.0,GMT
1380,2025-10-06T12:00,10.7,61,83,0.2,0.0,0.0,7100.0,1014.1,34.125,74.75,1589.0,GMT
1381,2025-10-06T13:00,10.2,61,90,0.9,0.0,0.0,12580.0,1014.9,34.125,74.75,1589.0,GMT
1382,2025-10-06T14:00,10.0,63,88,3.8,0.0,0.0,23260.0,1015.6,34.125,74.75,1589.0,GMT
1383,2025-10-06T15:00,9.7,61,88,2.2,0.2,0.0,7240.0,1016.6,34.125,74.75,1589.0,GMT
1384,2025-10-06T16:00,9.6,61,88,0.3,0.0,0.0,17300.0,1016.3,34.125,74.75,1589.0,GMT
1385,2025-10-06T17:00,9.5,2,70,0.0,0.0,0.0,23260.0,1016.2,34.125,74.75,1589.0,GMT
1386,2025-10-06T18:00,9.6,2,53,0.0,0.0,0.0,23260.0,1015.6,34.125,74.75,1589.0,GMT
1387,2025-10-06T19:00,9.7,3,48,0.0,0.0,0.0,21560.0,1015.5,34.125,74.75,1589.0,GMT
1388,2025-10-06T20:00,9.7,3,48,0.0,0.0,0.0,8060.0,1015.4,34.125,74.75,1589.0,GMT
1389,2025-10-06T21:00,9.7,3,43,0.0,0.0,0.0,6800.0,1015.1,34.125,74.75,1589.0,GMT
1390,2025-10-06T22:00,9.5,3,43,0.0,0.1,0.0,4320.0,1014.8,34.125,74.75,1589.0,GMT
1391,2025-10-06T23:00,9.4,3,35,0.0,0.0,0.0,7080.0,1014.7,34.125,74.75,1589.0,GMT
1392,2025-10-07T00:00,9.1,3,35,0.0,0.0,0.0,10960.0,1014.8,34.125,74.75,1589.0,GMT
1393,2025-10-07T01:00,9.0,3,8,0.0,0.0,0.0,3380.0,1015.6,34.125,74.75,1589.0,GMT
1394,2025-10-07T02:00,9.1,2,5,0.0,0.0,0.0,3740.0,1015.3,34.125,74.75,1589.0,GMT
1395,2025-10-07T03:00,10.6,1,3,0.0,0.0,0.0,5260.0,1016.9,34.125,74.75,1589.0,GMT
1396,2025-10-07T04:00,11.6,2,3,0.0,0.0,0.0,13200.0,1016.5,34.125,74.75,1589.0,GMT
1397,2025-10-07T05:00,12.8,1,5,0.0,0.0,0.0,17460.0,1016.1,34.125,74.75,1589.0,GMT
1398,2025-10-07T06:00,13.3,2,13,0.0,0.0,0.0,19300.0,1015.8,34.125,74.75,1589.0,GMT
1399,2025-10-07T07:00,14.3,3,35,0.0,0.0,0.0,21400.0,1015.0,34.125,74.75,1589.0,GMT
1400,2025-10-07T08:00,15.1,3,58,0.0,0.0,0.0,24140.0,1014.4,34.125,74.75,1589.0,GMT
1401,2025-10-07T09:00,15.6,3,75,0.0,0.0,0.0,24140.0,1013.8,34.125,74.75,1589.0,GMT
1402,2025-10-07T10:00,16.0,3,83,0.0,0.0,0.0,24140.0,1012.9,34.125,74.75,1589.0,GMT
1403,2025-10-07T11:00,16.2,3,73,0.0,0.0,0.0,24140.0,1012.5,34.125,74.75,1589.0,GMT
1404,2025-10-07T12:00,15.4,3,58,0.0,0.0,0.0,24140.0,1013.2,34.125,74.75,1589.0,GMT
1405,2025-10-07T13:00,14.5,2,40,0.0,0.0,0.0,24140.0,1014.2,34.125,74.75,1589.0,GMT
1406,2025-10-07T14:00,13.3,2,13,0.0,0.0,0.0,24140.0,1014.8,34.125,74.75,1589.0,GMT
1407,2025-10-07T15:00,11.9,1,0,0.0,0.0,0.0,24140.0,1015.2,34.125,74.75,1589.0,GMT
1408,2025-10-07T16:00,10.2,0,0,0.0,0.0,0.0,24140.0,1014.9,34.125,74.75,1589.0,GMT
1409,2025-10-07T17:00,9.4,0,0,0.0,0.0,0.0,24140.0,1015.3,34.125,74.75,1589.0,GMT
1410,2025-10-07T18:00,8.6,1,0,0.0,0.0,0.0,24140.0,1015.8,34.125,74.75,1589.0,GMT
1411,2025-10-07T19:00,8.3,1,3,0.0,0.0,0.0,24140.0,1015.8,34.125,74.75,1589.0,GMT
1412,2025-10-07T20:00,8.0,1,3,0.0,0.0,0.0,24140.0,1015.9,34.125,74.75,1589.0,GMT
1413,2025-10-07T21:00,7.8,1,5,0.0,0.0,0.0,24140.0,1015.7,34.125,74.75,1589.0,GMT
1414,2025-10-07T22:00,7.8,2,8,0.0,0.0,0.0,24140.0,1015.8,34.125,74.75,1589.0,GMT
1415,2025-10-07T23:00,7.5,2,3,0.0,0.0,0.0,24140.0,1016.1,34.125,74.75,1589.0,GMT
1416,2025-10-08T00:00,8.2,2,0,0.0,0.0,0.0,24140.0,1016.8,34.125,74.75,1589.0,GMT
1417,2025-10-08T01:00,8.1,2,0,0.0,0.0,0.0,24140.0,1017.7,34.125,74.75,1589.0,GMT
1418,2025-10-08T02:00,8.6,2,0,0.0,0.0,0.0,24140.0,1018.3,34.125,74.75,1589.0,GMT
1419,2025-10-08T03:00,11.5,1,0,0.0,0.0,0.0,24140.0,1019.2,34.125,74.75,1589.0,GMT
1420,2025-10-08T04:00,13.5,0,0,0.0,0.0,0.0,24140.0,1019.3,34.125,74.75,1589.0,GMT
1421,2025-10-08T05:00,15.0,0,0,0.0,0.0,0.0,24140.0,1019.0,34.125,74.75,1589.0,GMT
1422,2025-10-08T06:00,16.1,1,13,0.0,0.0,0.0,24140.0,1018.7,34.125,74.75,1589.0,GMT
1423,2025-10-08T07:00,17.1,0,28,0.0,0.0,0.0,24140.0,1017.3,34.125,74.75,1589.0,GMT
1424,2025-10-08T08:00,17.8,1,78,0.0,0.0,0.0,24140.0,1016.0,34.125,74.75,1589.0,GMT
1425,2025-10-08T09:00,17.8,0,73,0.0,0.0,0.0,24140.0,1015.2,34.125,74.75,1589.0,GMT
1426,2025-10-08T10:00,17.7,0,75,0.0,0.0,0.0,24140.0,1014.4,34.125,74.75,1589.0,GMT
1427,2025-10-08T11:00,17.5,1,83,0.0,0.0,0.0,24140.0,1013.6,34.125,74.75,1589.0,GMT
1428,2025-10-08T12:00,16.3,1,60,0.0,0.0,0.0,24140.0,1015.1,34.125,74.75,1589.0,GMT
1429,2025-10-08T13:00,14.8,2,68,0.0,0.0,0.0,24140.0,1015.4,34.125,74.75,1589.0,GMT
1430,2025-10-08T14:00,13.4,2,23,0.0,0.0,0.0,24140.0,1016.1,34.125,74.75,1589.0,GMT
1431,2025-10-08T15:00,12.0,1,0,0.0,0.0,0.0,24140.0,1016.2,34.125,74.75,1589.0,GMT
1432,2025-10-08T16:00,10.5,1,0,0.0,0.0,0.0,24140.0,1016.6,34.125,74.75,1589.0,GMT
1433,2025-10-08T17:00,9.7,0,0,0.0,0.0,0.0,24140.0,1016.8,34.125,74.75,1589.0,GMT
1434,2025-10-08T18:00,9.4,0,0,0.0,0.0,0.0,24140.0,1017.0,34.125,74.75,1589.0,GMT
1435,2025-10-08T19:00,8.8,0,0,0.0,0.0,0.0,24140.0,1017.4,34.125,74.75,1589.0,GMT
1436,2025-10-08T20:00,8.2,1,5,0.0,0.0,0.0,24140.0,1017.7,34.125,74.75,1589.0,GMT
1437,2025-10-08T21:00,7.7,1,5,0.0,0.0,0.0,24140.0,1017.8,34.125,74.75,1589.0,GMT
1438,2025-10-08T22:00,7.1,1,0,0.0,0.0,0.0,24140.0,1017.8,34.125,74.75,1589.0,GMT
1439,2025-10-08T23:00,7.3,1,3,0.0,0.0,0.0,24140.0,1018.1,34.125,74.75,1589.0,GMT
1440,2025-10-09T00:00,7.6,0,0,0.0,0.0,0.0,24140.0,1018.9,34.125,74.75,1589.0,GMT
1441,2025-10-09T01:00,7.5,1,0,0.0,0.0,0.0,24140.0,1019.3,34.125,74.75,1589.0,GMT
1442,2025-10-09T02:00,8.1,2,0,0.0,0.0,0.0,24140.0,1019.9,34.125,74.75,1589.0,GMT
1443,2025-10-09T03:00,10.7,2,0,0.0,0.1,0.0,24140.0,1021.0,34.125,74.75,1589.0,GMT
1444,2025-10-09T04:00,13.3,0,0,0.0,0.0,0.0,24140.0,1021.4,34.125,74.75,1589.0,GMT
1445,2025-10-09T05:00,14.8,0,0,0.0,0.0,0.0,24140.0,1021.1,34.125,74.75,1589.0,GMT
1446,2025-10-09T06:00,15.6,1,5,0.0,0.0,0.0,24140.0,1020.5,34.125,74.75,1589.0,GMT
1447,2025-10-09T07:00,17.0,0,18,0.0,0.0,0.0,24140.0,1019.2,34.125,74.75,1589.0,GMT
1448,2025-10-09T08:00,18.0,0,45,0.0,0.0,0.0,24140.0,1017.7,34.125,74.75,1589.0,GMT
1449,2025-10-09T09:00,18.6,0,73,0.0,0.0,0.0,24140.0,1016.6,34.125,74.75,1589.0,GMT
1450,2025-10-09T10:00,18.6,2,85,0.0,0.0,0.0,24140.0,1015.7,34.125,74.75,1589.0,GMT
1451,2025-10-09T11:00,18.4,2,70,0.0,0.0,0.0,24140.0,1015.1,34.125,74.75,1589.0,GMT
1452,2025-10-09T12:00,18.2,2,63,0.0,0.0,0.0,24140.0,1015.4,34.125,74.75,1589.0,GMT
1453,2025-10-09T13:00,16.6,1,38,0.0,0.0,0.0,24140.0,1016.0,34.125,74.75,1589.0,GMT
1454,2025-10-09T14:00,15.2,1,8,0.0,0.0,0.0,24140.0,1016.7,34.125,74.75,1589.0,GMT
1455,2025-10-09T15:00,12.0,1,0,0.0,0.0,0.0,24140.0,1016.8,34.125,74.75,1589.0,GMT
1456,2025-10-09T16:00,10.6,1,0,0.0,0.0,0.0,24140.0,1017.0,34.125,74.75,1589.0,GMT
1457,2025-10-09T17:00,10.0,2,0,0.0,0.0,0.0,24140.0,1016.9,34.125,74.75,1589.0,GMT
1458,2025-10-09T18:00,9.5,2,0,0.0,0.0,0.0,24140.0,1016.9,34.125,74.75,1589.0,GMT
1459,2025-10-09T19:00,9.2,3,0,0.0,0.0,0.0,24140.0,1016.8,34.125,74.75,1589.0,GMT
1460,2025-10-09T20:00,8.6,3,0,0.0,0.0,0.0,24140.0,1016.4,34.125,74.75,1589.0,GMT
1461,2025-10-09T21:00,7.7,2,0,0.0,0.0,0.0,24140.0,1016.2,34.125,74.75,1589.0,GMT
1462,2025-10-09T22:00,7.2,1,0,0.0,0.0,0.0,24140.0,1016.0,34.125,74.75,1589.0,GMT
1463,2025-10-09T23:00,6.9,0,0,0.0,0.0,0.0,24140.0,1015.6,34.125,74.75,1589.0,GMT
1464,2025-10-10T00:00,7.1,0,0,0.0,0.0,0.0,24140.0,1016.9,34.125,74.75,1589.0,GMT
1465,2025-10-10T01:00,6.9,1,0,0.0,0.0,0.0,24140.0,1016.9,34.125,74.75,1589.0,GMT
1466,2025-10-10T02:00,7.6,0,0,0.0,0.0,0.0,24140.0,1017.5,34.125,74.75,1589.0,GMT
1467,2025-10-10T03:00,11.3,0,0,0.0,0.0,0.0,24140.0,1018.0,34.125,74.75,1589.0,GMT
1468,2025-10-10T04:00,14.8,0,0,0.0,0.0,0.0,24140.0,1018.2,34.125,74.75,1589.0,GMT
1469,2025-10-10T05:00,16.0,0,0,0.0,0.0,0.0,24140.0,1017.8,34.125,74.75,1589.0,GMT
1470,2025-10-10T06:00,17.0,0,5,0.0,0.0,0.0,24140.0,1016.9,34.125,74.75,1589.0,GMT
1471,2025-10-10T07:00,18.3,0,23,0.0,0.0,0.0,24140.0,1015.7,34.125,74.75,1589.0,GMT
1472,2025-10-10T08:00,19.1,0,25,0.0,0.0,0.0,24140.0,1014.7,34.125,74.75,1589.0,GMT
1473,2025-10-10T09:00,19.4,0,48,0.0,0.0,0.0,24140.0,1014.2,34.125,74.75,1589.0,GMT
1474,2025-10-10T10:00,19.2,0,68,0.0,0.0,0.0,24140.0,1013.3,34.125,74.75,1589.0,GMT
1475,2025-10-10T11:00,18.5,1,63,0.0,0.0,0.0,24140.0,1012.9,34.125,74.75,1589.0,GMT
1476,2025-10-10T12:00,16.4,80,58,0.0,0.5,0.0,24140.0,1013.9,34.125,74.75,1589.0,GMT
1477,2025-10-10T13:00,14.5,80,35,0.0,0.2,0.0,24140.0,1015.2,34.125,74.75,1589.0,GMT
1478,2025-10-10T14:00,13.3,2,13,0.0,0.0,0.0,24140.0,1016.5,34.125,74.75,1589.0,GMT
1479,2025-10-10T15:00,12.2,2,5,0.0,0.1,0.0,24140.0,1017.1,34.125,74.75,1589.0,GMT
1480,2025-10-10T16:00,11.8,2,0,0.0,0.0,0.0,14520.0,1017.6,34.125,74.75,1589.0,GMT
1481,2025-10-10T17:00,10.8,2,0,0.0,0.1,0.0,24140.0,1018.1,34.125,74.75,1589.0,GMT
1482,2025-10-10T18:00,9.9,2,0,0.0,0.1,0.0,24140.0,1019.0,34.125,74.75,1589.0,GMT
1483,2025-10-10T19:00,9.5,2,0,0.0,0.0,0.0,24140.0,1019.1,34.125,74.75,1589.0,GMT
1484,2025-10-10T20:00,9.4,1,0,0.0,0.0,0.0,24140.0,1018.9,34.125,74.75,1589.0,GMT
1485,2025-10-10T21:00,8.5,1,0,0.0,0.0,0.0,24140.0,1018.4,34.125,74.75,1589.0,GMT
1486,2025-10-10T22:00,7.6,1,0,0.0,0.0,0.0,24140.0,1018.2,34.125,74.75,1589.0,GMT
1487,2025-10-10T23:00,7.3,1,0,0.0,0.0,0.0,24140.0,1018.7,34.125,74.75,1589.0,GMT
1488,2025-10-11T00:00,7.2,0,0,0.0,0.0,0.0,24140.0,1019.4,34.125,74.75,1589.0,GMT
1489,2025-10-11T01:00,7.0,0,0,0.0,0.0,0.0,24140.0,1020.1,34.125,74.75,1589.0,GMT
1490,2025-10-11T02:00,7.5,0,0,0.0,0.0,0.0,24140.0,1020.7,34.125,74.75,1589.0,GMT
1491,2025-10-11T03:00,10.7,0,0,0.0,0.0,0.0,24140.0,1021.1,34.125,74.75,1589.0,GMT
1492,2025-10-11T04:00,13.4,0,0,0.0,0.0,0.0,24140.0,1021.6,34.125,74.75,1589.0,GMT
1493,2025-10-11T05:00,14.7,1,0,0.0,0.0,0.0,24140.0,1021.2,34.125,74.75,1589.0,GMT
1494,2025-10-11T06:00,16.3,1,0,0.0,0.0,0.0,24140.0,1020.2,34.125,74.75,1589.0,GMT
1495,2025-10-11T07:00,17.6,0,0,0.0,0.0,0.0,24140.0,1018.7,34.125,74.75,1589.0,GMT
1496,2025-10-11T08:00,18.7,0,0,0.0,0.0,0.0,24140.0,1017.0,34.125,74.75,1589.0,GMT
1497,2025-10-11T09:00,19.5,0,0,0.0,0.0,0.0,24140.0,1015.8,34.125,74.75,1589.0,GMT
1498,2025-10-11T10:00,19.8,0,0,0.0,0.0,0.0,24140.0,1015.2,34.125,74.75,1589.0,GMT
1499,2025-10-11T11:00,19.5,0,0,0.0,0.0,0.0,24140.0,1015.1,34.125,74.75,1589.0,GMT
1500,2025-10-11T12:00,18.7,0,0,0.0,0.0,0.0,24140.0,1015.0,34.125,74.75,1589.0,GMT
1501,2025-10-11T13:00,17.3,0,0,0.0,0.0,0.0,24140.0,1015.4,34.125,74.75,1589.0,GMT
1502,2025-10-11T14:00,15.1,0,0,0.0,0.0,0.0,24140.0,1016.1,34.125,74.75,1589.0,GMT
1503,2025-10-11T15:00,11.4,0,0,0.0,0.0,0.0,24140.0,1016.8,34.125,74.75,1589.0,GMT
1504,2025-10-11T16:00,9.8,0,0,0.0,0.0,0.0,24140.0,1017.3,34.125,74.75,1589.0,GMT
1505,2025-10-11T17:00,8.6,0,0,0.0,0.0,0.0,24140.0,1017.6,34.125,74.75,1589.0,GMT
1506,2025-10-11T18:00,7.7,0,0,0.0,0.0,0.0,24140.0,1017.4,34.125,74.75,1589.0,GMT
1507,2025-10-11T19:00,7.2,0,0,0.0,0.0,0.0,24140.0,1017.2,34.125,74.75,1589.0,GMT
1508,2025-10-11T20:00,6.7,0,0,0.0,0.0,0.0,24140.0,1017.1,34.125,74.75,1589.0,GMT
1509,2025-10-11T21:00,6.3,0,0,0.0,0.0,0.0,24140.0,1017.1,34.125,74.75,1589.0,GMT
1510,2025-10-11T22:00,5.9,0,0,0.0,0.0,0.0,24140.0,1017.3,34.125,74.75,1589.0,GMT
1511,2025-10-11T23:00,5.6,0,0,0.0,0.0,0.0,24140.0,1017.1,34.125,74.75,1589.0,GMT
1512,2025-10-12T00:00,5.5,0,0,0.0,0.0,0.0,24140.0,1017.3,34.125,74.75,1589.0,GMT
1513,2025-10-12T01:00,5.4,0,0,0.0,0.0,0.0,24140.0,1018.0,34.125,74.75,1589.0,GMT
1514,2025-10-12T02:00,6.3,0,0,0.0,0.0,0.0,24140.0,1018.8,34.125,74.75,1589.0,GMT
1515,2025-10-12T03:00,10.1,0,0,0.0,0.0,0.0,24140.0,1019.6,34.125,74.75,1589.0,GMT
1516,2025-10-12T04:00,14.0,0,0,0.0,0.0,0.0,24140.0,1020.3,34.125,74.75,1589.0,GMT
1517,2025-10-12T05:00,15.4,0,0,0.0,0.0,0.0,24140.0,1019.7,34.125,74.75,1589.0,GMT
1518,2025-10-12T06:00,17.2,0,0,0.0,0.0,0.0,24140.0,1018.6,34.125,74.75,1589.0,GMT
1519,2025-10-12T07:00,18.9,0,0,0.0,0.0,0.0,24140.0,1017.1,34.125,74.75,1589.0,GMT
1520,2025-10-12T08:00,20.1,0,0,0.0,0.0,0.0,24140.0,1015.9,34.125,74.75,1589.0,GMT
1521,2025-10-12T09:00,20.8,0,0,0.0,0.0,0.0,24140.0,1014.9,34.125,74.75,1589.0,GMT
1522,2025-10-12T10:00,21.1,0,0,0.0,0.0,0.0,24140.0,1014.3,34.125,74.75,1589.0,GMT
1523,2025-10-12T11:00,20.8,0,0,0.0,0.0,0.0,24140.0,1014.1,34.125,74.75,1589.0,GMT
1524,2025-10-12T12:00,19.6,0,0,0.0,0.0,0.0,24140.0,1014.5,34.125,74.75,1589.0,GMT
1525,2025-10-12T13:00,17.3,0,0,0.0,0.0,0.0,24140.0,1015.2,34.125,74.75,1589.0,GMT
1526,2025-10-12T14:00,15.5,0,0,0.0,0.0,0.0,24140.0,1016.0,34.125,74.75,1589.0,GMT
1527,2025-10-12T15:00,12.6,0,0,0.0,0.0,0.0,24140.0,1016.8,34.125,74.75,1589.0,GMT
1528,2025-10-12T16:00,10.2,0,0,0.0,0.0,0.0,24140.0,1017.5,34.125,74.75,1589.0,GMT
1529,2025-10-12T17:00,9.4,0,0,0.0,0.0,0.0,24140.0,1017.9,34.125,74.75,1589.0,GMT
1530,2025-10-12T18:00,8.7,0,0,0.0,0.0,0.0,24140.0,1018.2,34.125,74.75,1589.0,GMT
1531,2025-10-12T19:00,8.4,0,0,0.0,0.0,0.0,24140.0,1018.4,34.125,74.75,1589.0,GMT
1532,2025-10-12T20:00,7.9,0,0,0.0,0.0,0.0,24140.0,1018.5,34.125,74.75,1589.0,GMT
1533,2025-10-12T21:00,7.3,0,0,0.0,0.0,0.0,24140.0,1018.2,34.125,74.75,1589.0,GMT
1534,2025-10-12T22:00,6.7,1,0,0.0,0.0,0.0,24140.0,1017.9,34.125,74.75,1589.0,GMT
1535,2025-10-12T23:00,6.4,1,0,0.0,0.0,0.0,24140.0,1017.9,34.125,74.75,1589.0,GMT
1536,2025-10-13T00:00,6.3,0,0,0.0,0.0,0.0,24140.0,1018.3,34.125,74.75,1589.0,GMT
1537,2025-10-13T01:00,6.1,0,0,0.0,0.0,0.0,24140.0,1018.8,34.125,74.75,1589.0,GMT
1538,2025-10-13T02:00,6.5,0,0,0.0,0.0,0.0,24140.0,1019.3,34.125,74.75,1589.0,GMT
1539,2025-10-13T03:00,10.3,0,0,0.0,0.0,0.0,24140.0,1019.7,34.125,74.75,1589.0,GMT
1540,2025-10-13T04:00,14.3,0,0,0.0,0.0,0.0,24140.0,1020.2,34.125,74.75,1589.0,GMT
1541,2025-10-13T05:00,15.9,0,0,0.0,0.0,0.0,24140.0,1019.7,34.125,74.75,1589.0,GMT
1542,2025-10-13T06:00,17.8,0,0,0.0,0.0,0.0,24140.0,1018.5,34.125,74.75,1589.0,GMT
1543,2025-10-13T07:00,19.6,0,0,0.0,0.0,0.0,24140.0,1017.1,34.125,74.75,1589.0,GMT
1544,2025-10-13T08:00,20.9,0,0,0.0,0.0,0.0,24140.0,1015.3,34.125,74.75,1589.0,GMT
1545,2025-10-13T09:00,21.6,0,0,0.0,0.0,0.0,24140.0,1013.9,34.125,74.75,1589.0,GMT
1546,2025-10-13T10:00,21.7,0,0,0.0,0.0,0.0,24140.0,1013.3,34.125,74.75,1589.0,GMT
1547,2025-10-13T11:00,21.3,0,0,0.0,0.0,0.0,24140.0,1013.2,34.125,74.75,1589.0,GMT
1548,2025-10-13T12:00,20.1,0,0,0.0,0.0,0.0,24140.0,1013.4,34.125,74.75,1589.0,GMT
1549,2025-10-13T13:00,17.7,0,0,0.0,0.0,0.0,24140.0,1014.0,34.125,74.75,1589.0,GMT
1550,2025-10-13T14:00,14.5,0,0,0.0,0.0,0.0,24140.0,1014.8,34.125,74.75,1589.0,GMT
1551,2025-10-13T15:00,11.9,0,0,0.0,0.0,0.0,24140.0,1015.5,34.125,74.75,1589.0,GMT
1552,2025-10-13T16:00,10.4,0,0,0.0,0.0,0.0,24140.0,1015.9,34.125,74.75,1589.0,GMT
1553,2025-10-13T17:00,9.4,0,0,0.0,0.0,0.0,24140.0,1016.1,34.125,74.75,1589.0,GMT
1554,2025-10-13T18:00,8.7,0,0,0.0,0.0,0.0,24140.0,1016.2,34.125,74.75,1589.0,GMT
1555,2025-10-13T19:00,8.2,0,0,0.0,0.0,0.0,24140.0,1016.3,34.125,74.75,1589.0,GMT
1556,2025-10-13T20:00,8.0,0,0,0.0,0.0,0.0,24140.0,1016.2,34.125,74.75,1589.0,GMT
1557,2025-10-13T21:00,7.8,0,0,0.0,0.0,0.0,24140.0,1016.2,34.125,74.75,1589.0,GMT
1558,2025-10-13T22:00,7.3,0,0,0.0,0.0,0.0,24140.0,1016.1,34.125,74.75,1589.0,GMT
1559,2025-10-13T23:00,6.9,0,0,0.0,0.0,0.0,24140.0,1016.1,34.125,74.75,1589.0,GMT
1560,2025-10-14T00:00,7.0,0,0,0.0,0.0,0.0,24140.0,1016.2,34.125,74.75,1589.0,GMT
1561,2025-10-14T01:00,7.9,0,0,0.0,0.0,0.0,24140.0,1016.9,34.125,74.75,1589.0,GMT
1562,2025-10-14T02:00,9.3,0,0,0.0,0.0,0.0,24140.0,1017.7,34.125,74.75,1589.0,GMT
1563,2025-10-14T03:00,11.0,0,0,0.0,0.0,0.0,24140.0,1018.2,34.125,74.75,1589.0,GMT
1564,2025-10-14T04:00,13.4,0,0,0.0,0.0,0.0,24140.0,1018.0,34.125,74.75,1589.0,GMT
1565,2025-10-14T05:00,16.1,0,0,0.0,0.0,0.0,24140.0,1017.4,34.125,74.75,1589.0,GMT
1566,2025-10-14T06:00,18.5,0,0,0.0,0.0,0.0,24140.0,1016.5,34.125,74.75,1589.0,GMT
1567,2025-10-14T07:00,20.4,0,0,0.0,0.0,0.0,24140.0,1015.1,34.125,74.75,1589.0,GMT
1568,2025-10-14T08:00,21.9,0,0,0.0,0.0,0.0,24140.0,1013.5,34.125,74.75,1589.0,GMT
1569,2025-10-14T09:00,22.7,0,0,0.0,0.0,0.0,24140.0,1012.2,34.125,74.75,1589.0,GMT
1570,2025-10-14T10:00,22.8,0,0,0.0,0.0,0.0,24140.0,1011.6,34.125,74.75,1589.0,GMT
1571,2025-10-14T11:00,22.1,0,0,0.0,0.0,0.0,24140.0,1011.4,34.125,74.75,1589.0,GMT
1572,2025-10-14T12:00,20.9,0,0,0.0,0.0,0.0,24140.0,1011.6,34.125,74.75,1589.0,GMT
1573,2025-10-14T13:00,18.5,0,0,0.0,0.0,0.0,24140.0,1012.2,34.125,74.75,1589.0,GMT
1574,2025-10-14T14:00,15.6,0,0,0.0,0.0,0.0,24140.0,1013.1,34.125,74.75,1589.0,GMT
1575,2025-10-14T15:00,13.2,0,0,0.0,0.0,0.0,24140.0,1014.0,34.125,74.75,1589.0,GMT
1576,2025-10-14T16:00,11.9,0,0,0.0,0.0,0.0,24140.0,1014.6,34.125,74.75,1589.0,GMT
1577,2025-10-14T17:00,11.2,0,0,0.0,0.0,0.0,24140.0,1015.2,34.125,74.75,1589.0,GMT
1578,2025-10-14T18:00,10.7,0,0,0.0,0.0,0.0,24140.0,1015.6,34.125,74.75,1589.0,GMT
1579,2025-10-14T19:00,10.1,1,0,0.0,0.0,0.0,24140.0,1015.8,34.125,74.75,1589.0,GMT
1580,2025-10-14T20:00,9.6,1,0,0.0,0.0,0.0,24140.0,1015.9,34.125,74.75,1589.0,GMT
1581,2025-10-14T21:00,9.2,1,0,0.0,0.0,0.0,24140.0,1015.9,34.125,74.75,1589.0,GMT
1582,2025-10-14T22:00,8.9,1,0,0.0,0.0,0.0,24140.0,1015.9,34.125,74.75,1589.0,GMT
1583,2025-10-14T23:00,8.7,1,0,0.0,0.0,0.0,24140.0,1015.8,34.125,74.75,1589.0,GMT
1584,2025-10-15T00:00,8.9,1,0,0.0,0.0,0.0,24140.0,1016.0,34.125,74.75,1589.0,GMT
1585,2025-10-15T01:00,9.8,0,0,0.0,0.0,0.0,24140.0,1016.6,34.125,74.75,1589.0,GMT
1586,2025-10-15T02:00,11.1,0,0,0.0,0.0,0.0,24140.0,1017.4,34.125,74.75,1589.0,GMT
1587,2025-10-15T03:00,12.7,0,0,0.0,0.0,0.0,24140.0,1017.9,34.125,74.75,1589.0,GMT
1588,2025-10-15T04:00,14.8,0,0,0.0,0.0,0.0,24140.0,1017.8,34.125,74.75,1589.0,GMT
1589,2025-10-15T05:00,17.2,0,0,0.0,0.0,0.0,24140.0,1017.4,34.125,74.75,1589.0,GMT
1590,2025-10-15T06:00,19.2,0,0,0.0,0.0,0.0,24140.0,1016.7,34.125,74.75,1589.0,GMT
1591,2025-10-15T07:00,20.7,0,0,0.0,0.0,0.0,24140.0,1015.5,34.125,74.75,1589.0,GMT
1592,2025-10-15T08:00,21.9,0,0,0.0,0.0,0.0,24140.0,1014.1,34.125,74.75,1589.0,GMT
1593,2025-10-15T09:00,22.5,0,0,0.0,0.0,0.0,24140.0,1013.0,34.125,74.75,1589.0,GMT
1594,2025-10-15T10:00,22.6,0,0,0.0,0.0,0.0,24140.0,1012.4,34.125,74.75,1589.0,GMT
1595,2025-10-15T11:00,22.2,0,0,0.0,0.0,0.0,24140.0,1012.2,34.125,74.75,1589.0,GMT
1596,2025-10-15T12:00,21.1,0,0,0.0,0.0,0.0,24140.0,1012.3,34.125,74.75,1589.0,GMT
1597,2025-10-15T13:00,18.9,2,0,0.0,0.0,0.0,24140.0,1012.8,34.125,74.75,1589.0,GMT
1598,2025-10-15T14:00,16.0,2,0,0.0,0.0,0.0,24140.0,1013.7,34.125,74.75,1589.0,GMT
1599,2025-10-15T15:00,13.9,2,0,0.0,0.0,0.0,24140.0,1014.5,34.125,74.75,1589.0,GMT
1600,2025-10-15T16:00,13.1,2,0,0.0,0.0,0.0,24140.0,1015.2,34.125,74.75,1589.0,GMT
1601,2025-10-15T17:00,13.0,2,0,0.0,0.0,0.0,24140.0,1015.8,34.125,74.75,1589.0,GMT
1602,2025-10-15T18:00,12.9,2,0,0.0,0.0,0.0,24140.0,1016.2,34.125,74.75,1589.0,GMT
1603,2025-10-15T19:00,12.4,2,0,0.0,0.0,0.0,24140.0,1016.2,34.125,74.75,1589.0,GMT
1604,2025-10-15T20:00,11.9,2,0,0.0,0.0,0.0,24140.0,1016.1,34.125,74.75,1589.0,GMT
